1106;IfcDistributionControlElementType;"<EPM-HTML>
<p>The element type <i>IfcDistributionControlElementType</i> defines a list of commonly shared property set definitions of an element and an optional set of product representations.  It is used to define an element specification (the specific product information that is common to all occurrences of that product type).</p> 
	 
<p>Distribution control element types (or the instantiable subtypes) may be exchanged without being already assigned to occurrences.</p> 
	
<p>The occurrences of the <i>IfcDistributionControlElementType</i> are represented by instances of <i>IfcDistributionControlElement</i> or its subtypes.</p> 
    
<blockquote>
<font color=""#0000ff"" size=""-1"">HISTORY: New entity in IFC Release 2x2.<br></font>
</blockquote>


<p><b><u>Declaration Use Definition</u></b></p>
<p>The <b>IfcDistributionControlElementType</b> may be declared within a project or project library using <i>IfcRelDeclares</i> where <i>RelatingContext</i> refers to the project or library and <i>RelatedDefinitions</i> includes the element type.  Inclusion within <i>IfcProject</i> indicates the type is editable within the direct project and may be available to other referencing projects that may incorporate the type.  Inclusion within <i>IfcProjectLibrary</i> indicates the type is incorporated from a referenced project.  Default units and coordinate systems (used for representations, materials, and property sets) are indicated by the declaring project or library.</p>

<p><b><u>Classification Use Definition</u></b></p>
<p>The <b>IfcDistributionControlElementType</b> may be classified using <i>IfcRelAssociatesClassification</i> where <i>RelatingClassification</i> refers to an <i>IfcClassificationReference</i> indicating a classification notation. Classifications may refer to industry standards such as MasterFormat, OmniFormat, or UniFormat.  Classifications may also refer to organization-specific, project-specific, or system-specific designations.  Classification reference identification schemes are described by <i>IfcClassification.ReferenceTokens</i>.</p>

<p><b><u>Document Use Definition</u></b></p>
<p>The <b>IfcDistributionControlElementType</b> may be documented using <i>IfcRelAssociatesDocument</i> where <i>RelatingDocument</i> refers to an <i>IfcDocumentReference</i> indicating content within a document, or <i>IfcDocumentInformation</i> indicating an entire document. Document information may refer to arbitrary attachments such as text or multimedia, while document references may refer to items within particular formats (such as XML element IDs) where there is need to synchronize document information with model information.  Document reference identification schemes depend on the particular document format.</p>

<p><b><u>Library Use Definition</u></b></p>
<p>The <b>IfcDistributionControlElementType</b> may be published to a model server using <i>IfcRelAssociatesLibrary</i> where <i>RelatingLibrary</i> refers to an <i>IfcLibraryReference</i> indicating the unique identification within the published project.  If the published project is IFC format, then <i>IfcLibraryReference.Identification</i> shall match <i>IfcRoot.GlobalID</i> of the published (master) project, using the same encoding as described for <i>IfcGloballyUniqueId</i>.  Multiple library references may be provided to indicate alternate names and descriptions for particular languages.  If the element type is declared within <i>IfcProject</i>, then <i>IfcLibraryInformation.Location</i> and <i>IfcLibraryInformation.Version</i> indicate the URL and version as last published.  If the element type is declared within <i>IfcProjectLibrary</i>, then the library information indicates the location and version of the definition as last retrieved.</p>

<p><b><u>Composition Use Definition</u></b></p>
<p>The <b>IfcDistributionControlElementType</b> may be decomposed into components using <a href=""../../ifckernel/lexical/ifcrelaggregates.htm"">IfcRelAggregates</a> where <i>RelatingObject</i> refers to the enclosing <b>IfcDistributionFlowElementType</b> and <i>RelatedObjects</i> contains one or more components.  For example, a thermostat type may be decomposed into temperature sensors.  Standard types for composition are defined at occurrences for subtypes.</p>

<p><b><u>Connection Use Definition</u></b></p>
<p>The <b>IfcDistributionControlElementType</b> may be connected to other objects as follows using the indicated relationship:</p>
<ul>
<li><a href=""../../ifcsharedbldgserviceelements/lexical/ifcdistributionport.htm"">IfcDistributionPort</a> (<a href=""../../ifcproductextension/lexical/ifcrelconnectsporttoelement.htm"">IfcRelConnectsPortToElement</a>) : Indicates port definitions on the element to be instantiated at occurrences.  Standard port names, types, and directions are defined at occurrences for subtypes.</li>
</ul>
  
<p><b><u>Assignment Use Definition</u></b></p>
<p> The <b>IfcDistributionControlElementType</b> may have assignments of its own using the <a href=""../../ifckernel/lexical/ifcrelassignstoproduct.htm"">IfcRelAssignsToProduct</a> relationship where <i>RelatingProduct</i> refers to the <b>IfcDistributionControlElementType</b> and <i>RelatedObjects</i> contains one or more objects of the following types: </p>
<ul>
<li><a href=""../../ifcprocessextension/lexical/ifctasktype.htm"">IfcTaskType</a>: Indicates task types available to purchase, install, renovate, demolish, operate, or otherwise act upon occurrences of the element type.  Such task types may be instantiated as task occurrences assigned to occurrences of the element type.  Prices (such as for purchasing or shipping) may be established by resource types assigned to task types.</li>
<li><a href=""../../ifcprocessextension/lexical/ifcproceduretype.htm"">IfcProcedureType</a>: Indicates procedure types available to operate occurrences of the element type.  Such procedure types may be instantiated as procedure occurrences assigned to occurrences of the element type.</li>
<li><a href=""../../ifcprocessextension/lexical/ifceventtype.htm"">IfcEventType</a>: Indicates event types available to be raised by occurrences of the element, sequenced by procedures to be followed.  Such event types may be instantiated as event occurrences assigned to occurrences of the element type.</li>
</ul>

<p><b><u>Material Use Definition</u></b></p>
<p>The material of the <b>IfcDistributionControlElementType</b> is defined using one of the following entities:</p>
<ul>
<li><a href=""../../ifcmaterialresource/lexical/ifcmaterialconstituentset.htm"">IfcMaterialConstituentSet</a>: For elements containing multiple materials, this indicates materials at named aspects.</i>
</li>
<li><a href=""../../ifcmaterialresource/lexical/ifcmaterial.htm"">IfcMaterial</a>: For elements comprised of a single material, this indicates the material.</li>
</ul>
<p>The material is attached by the <i>RelatingMaterial</i> attribute on the <a href=""../../ifcproductextension/lexical/ifcrelassociatesmaterial.htm"">IfcRelAssociatesMaterial</a> relationship.  It is accessible by the <i>HasAssociations</i> inverse attribute.</p>

<p><b><u>Representation Use Definition</u></b></p>
<p>The following shape representations are supported for subtypes of <i>IfcDistributionControlElementType</i>, distinguished by <i>IfcShapeRepresentation.RepresentationIdentifier</i>:</p>
<ul>

<li><b>'Footprint'</b>: Represents the 2D footprint outline of the item having <i>IfcShapeRepresentation.RepresentationType</i> of 'GeometricCurveSet' and containing a single <i>IfcGeometricCurveSet</i> consisting of one or more <i>IfcCurve</i> subtypes such as <i>IfcPolyline</i>, <i>IfcTrimmedCurve</i>, <i>IfcCompositeCurve</i>, or <i>IfcCircle</i>.</li>

<li><b>'Body'</b>: Represents the 3D shape of the item having <i>IfcShapeRepresentation.RepresentationType</i> of 'SurfaceModel', 'SolidModel', or any solid model specializations including 'Brep', 'AdvancedBrep', 'SweptSolid', 'AdvancedSweptSolid', 'CSG', 'Clipping', or 'SectionedSpine').</li>

<li><b>'Clearance'</b>: Represents the 3D clearance volume of the item having <i>RepresentationType</i> of 'Surface3D'.  Such clearance region indicates space that should not intersect with the 'Body' representation between element occurrences, though may intersect with the 'Clearance' representation of other element occurrences.  The particular use of clearance space may be for safety, maintenance, or other purpose.</li>
</ul>

<blockquote>
<font size=""-1"">
NOTE: The product representations are defined as representation maps (at the level of the supertype <i>IfcTypeProduct</i>, which get assigned by an element occurrence instance through the <i>IfcShapeRepresentation.Item[1]</i> being an <i>IfcMappedItem</i>.
</font>
</blockquote>



</EPM-HTML>"
1107;IfcDistributionFlowElementType;"<EPM-HTML>
<p>The element type <i>IfcDistributionFlowElementType</i> defines a list of commonly shared property set definitions of an element and an optional set of product representations.  It is used to define an element specification (the specific product information that is common to all occurrences of that product type).</p> 
	     
<p>Distribution flow element types (orthe instantiable subtypes) may be exchanged without being already assigned to occurrences.</p> 
	
<p>The occurrences of the <i>IfcDistributionFlowElementType</i> are represented	by instances of <i>IfcDistributionFlowElement</i> or its subtypes.</p> 
    
<blockquote class=""history"">HISTORY: New entity in IFC Release 2x2.</blockquote>

<p><b><u>Declaration Use Definition</u></b></p>
<p>The <b>IfcDistributionFlowElementType</b> may be declared within a project or project library using <i>IfcRelDeclares</i> where <i>RelatingContext</i> refers to the project or library and <i>RelatedDefinitions</i> includes the element type.  Inclusion within <i>IfcProject</i> indicates the type is editable within the direct project and may be available to other referencing projects that may incorporate the type.  Inclusion within <i>IfcProjectLibrary</i> indicates the type is incorporated from a referenced project.  Default units and coordinate systems (used for representations, materials, and property sets) are indicated by the declaring project or library.</p>

<p><b><u>Classification Use Definition</u></b></p>
<p>The <b>IfcDistributionFlowElementType</b> may be classified using <i>IfcRelAssociatesClassification</i> where <i>RelatingClassification</i> refers to an <i>IfcClassificationReference</i> indicating a classification notation. Classifications may refer to industry standards such as MasterFormat, OmniFormat, or UniFormat.  Classifications may also refer to organization-specific, project-specific, or system-specific designations.  Classification reference identification schemes are described by <i>IfcClassification.ReferenceTokens</i>.</p>

<p><b><u>Document Use Definition</u></b></p>
<p>The <b>IfcDistributionFlowElementType</b> may be documented using <i>IfcRelAssociatesDocument</i> where <i>RelatingDocument</i> refers to an <i>IfcDocumentReference</i> indicating content within a document, or <i>IfcDocumentInformation</i> indicating an entire document. Document information may refer to arbitrary attachments such as text or multimedia, while document references may refer to items within particular formats (such as XML element IDs) where there is need to synchronize document information with model information.  Document reference identification schemes depend on the particular document format.</p>

<p><b><u>Library Use Definition</u></b></p>
<p>The <b>IfcDistributionFlowElementType</b> may be published to a model server using <i>IfcRelAssociatesLibrary</i> where <i>RelatingLibrary</i> refers to an <i>IfcLibraryReference</i> indicating the unique identification within the published project.  If the published project is IFC format, then <i>IfcLibraryReference.Identification</i> shall match <i>IfcRoot.GlobalID</i> of the published (master) project, using the same encoding as described for <i>IfcGloballyUniqueId</i>.  Multiple library references may be provided to indicate alternate names and descriptions for particular languages.  If the element type is declared within <i>IfcProject</i>, then <i>IfcLibraryInformation.Location</i> and <i>IfcLibraryInformation.Version</i> indicate the URL and version as last published.  If the element type is declared within <i>IfcProjectLibrary</i>, then the library information indicates the location and version of the definition as last retrieved.</p>

<p>Figure 148 illustrates a project containing a light fixture in a building, where the definition of the light fixture is obtained from an external project.</p>

<table>
<tr><td><img alt=""Library Use Definition"" src=""figures/IfcDistributionFlowElement-Library.png""></td></tr>
<tr><td><p class=""figure"">Figure 148 &mdash; Distribution flow element library</p></td></tr>
</table>

<p><b><u>Composition Use Definition</u></b></p>
<p>The <b>IfcDistributionFlowElementType</b> may be decomposed into components using <a href=""../../ifckernel/lexical/ifcrelaggregates.htm"">IfcRelAggregates</a> where <i>RelatingObject</i> refers to the enclosing <b>IfcDistributionFlowElementType</b> and <i>RelatedObjects</i> contains one or more components.  For example, a cable type may be decomposed into wires.  Standard types for composition are defined at occurrences for subtypes.</p>

<p><b><u>Connection Use Definition</u></b></p>
<p>The <b>IfcDistributionFlowElementType</b> may be connected to other objects as follows using the indicated relationship:</p>
<ul>
<li><a href=""../../ifcsharedbldgserviceelements/lexical/ifcdistributionport.htm"">IfcDistributionPort</a> (<a href=""../../ifcproductextension/lexical/ifcrelconnectsporttoelement.htm"">IfcRelConnectsPortToElement</a>) : Indicates port definitions on the element to be instantiated at occurrences.  Standard port names, types, and directions are defined at occurrences for subtypes.</li>
</ul>
  
<p><b><u>Assignment Use Definition</u></b></p>
<p> The <b>IfcDistributionFlowElementType</b> may have assignments of its own using the <a href=""../../ifckernel/lexical/ifcrelassignstoproduct.htm"">IfcRelAssignsToProduct</a> relationship where <i>RelatingProduct</i> refers to the <b>IfcDistributionFlowElementType</b> and <i>RelatedObjects</i> contains one or more objects of the following types: </p>
<ul>
<li><a href=""../../ifcprocessextension/lexical/ifctasktype.htm"">IfcTaskType</a>: Indicates task types available to purchase, install, renovate, demolish, operate, or otherwise act upon occurrences of the element type.  Such task types may be instantiated as task occurrences assigned to occurrences of the element type.  Prices (such as for purchasing or shipping) may be established by resource types assigned to task types.</li>
<li><a href=""../../ifcprocessextension/lexical/ifcproceduretype.htm"">IfcProcedureType</a>: Indicates procedure types available to operate occurrences of the element type.  Such procedure types may be instantiated as procedure occurrences assigned to occurrences of the element type.</li>
<li><a href=""../../ifcprocessextension/lexical/ifceventtype.htm"">IfcEventType</a>: Indicates event types available to be raised by occurrences of the element, sequenced by procedures to be followed.  Such event types may be instantiated as event occurrences assigned to occurrences of the element type.</li>
</ul>

<p><b><u>Material Use Definition</u></b></p>
<p>The material of the <b>IfcDistributionFlowElementType</b> is defined using one of the following entities:</p>
<ul>
<li><a href=""../../ifcmaterialresource/lexical/ifcmaterialprofileset.htm"">IfcMaterialProfileSet</a>: For elements having a constant cross-section, this defines the material profile which may be used to generate the 'Body' representation at occurrences (for parametric definitions not having representation), or for analysis purposes.</li>
<li><a href=""../../ifcmaterialresource/lexical/ifcmaterialconstituentset.htm"">IfcMaterialConstituentSet</a>: For elements containing multiple materials, this indicates materials at named aspects.</i>
</li>
<li><a href=""../../ifcmaterialresource/lexical/ifcmaterial.htm"">IfcMaterial</a>: For elements comprised of a single material, this indicates the material.</li>
</ul>
<p>The material is attached by the <i>RelatingMaterial</i> attribute on the <a href=""../../ifcproductextension/lexical/ifcrelassociatesmaterial.htm"">IfcRelAssociatesMaterial</a> relationship.  It is accessible by the <i>HasAssociations</i> inverse attribute.</p>


<p><b><u>Representation Use Definition</u></b></p>
<p>The following shape representations are supported for subtypes of <i>IfcDistributionFlowElementType</i>, distinguished by <i>IfcShapeRepresentation.RepresentationIdentifier</i>:</p>

<ul>

<li><b>'Axis'</b>: Represents the 3D flow path of the item having <i>IfcShapeRepresentation.RepresentationType</i> of 'Curve3D' and containing a single <i>IfcBoundedCurve</i> subtype such as <i>IfcPolyline</i>, <i>IfcTrimmedCurve</i>, or <i>IfcCompositeCurve</i>.  For elements containing directional ports (<i>IfcDistributionPort</i> with <i>FlowDirection</i> of <i>SOURCE</i> or <i>SINK</i>), the direction of the curve indicates direction of flow where a <i>SINK</i> port is positioned at the start of the curve and a <i>SOURCE</i> port is positioned at the end of the curve.  This representation is most applicable to flow segment types (pipes, ducts, cables), however may be used at other elements to define a primary flow path if applicable.</li> 

<li><b>'Footprint'</b>: Represents the 2D footprint outline of the item having <i>IfcShapeRepresentation.RepresentationType</i> of 'GeometricCurveSet' and containing a single <i>IfcGeometricCurveSet</i> consisting of one or more <i>IfcCurve</i> subtypes such as <i>IfcPolyline</i>, <i>IfcTrimmedCurve</i>, <i>IfcCompositeCurve</i>, or <i>IfcCircle</i>.</li>

<li><b>'Body'</b>: Represents the 3D shape of the item having <i>IfcShapeRepresentation.RepresentationType</i> of 'SurfaceModel', 'SolidModel', or any solid model specializations including 'Brep', 'AdvancedBrep', 'SweptSolid', 'AdvancedSweptSolid', 'CSG', 'Clipping', or 'SectionedSpine').</li>

<li><b>'Clearance'</b>: Represents the 3D clearance volume of the item having <i>RepresentationType</i> of 'Surface3D'.  Such clearance region indicates space that should not intersect with the 'Body' representation between element occurrences, though may intersect with the 'Clearance' representation of other element occurrences.  The particular use of clearance space may be for safety, maintenance, or other purpose.</li>
</ul>

<li><b>'Lighting'</b>: Represents the light emission of the item having <i>IfcShapeRepresentation.RepresentationType</i> of 'LightSource' and containing one or more <i>IfcLightSource</i> subtypes.  This representation is most applicable to lamps and light fixtures, however may be used at other elements that emit light.
</ul>

<p>If an element type is defined parametrically (such as a flow segment type defining common material profile but no particular length or path), then no representations shall be asserted at the type.</p>

<blockquote>
<font size=""-1"">
NOTE: The product representations are defined as representation maps (at the level of the supertype <i>IfcTypeProduct</i>, which get assigned by an element occurrence instance through the <i>IfcShapeRepresentation.Item[1]</i> being an <i>IfcMappedItem</i>.
</font>
</blockquote>


</EPM-HTML>"
1117;IfcEnergyConversionDeviceType;"<EPM-HTML>
<p>The element type <i>IfcEnergyConversionType</i> defines a list of commonly shared property
	set definitions of an energy conversion device and an optional set of product representations.
	It is used to define an energy conversion device specification (i.e. the specific product
	information, that is common to all occurrences of that product type).</p> 
	 
	<blockquote>
		<font size=""-1"">
		NOTE: The product representations are defined as
		representation maps (at the level of the supertype <i>IfcTypeProduct</i>, which
		get assigned by an element occurrence instance through the
		<i>IfcShapeRepresentation.Item[1]</i> being an
		<i>IfcMappedItem</i>.
    	</font>
    </blockquote>
    
    <p>A energy conversion type is used to define the common properties of a
	energy conversion device that may be applied to many occurrences of that type. 
An energy conversion device is a building systems device that converts energy from one form into another such 
as a boiler (i.e., combusting gas to heat water), chiller (i.e., using a refrigeration cycle to cool a 
liquid), or a cooling coil (i.e., using the phase-change characteristics of a refrigerant to cool air).
	Energy conversion types (or the instantiable subtypes) may be exchanged 
    without being already assigned to occurrences.</p> 
	
    <p>The occurrences of the <i>IfcEnergyConversionType</i> are represented
	by instances of <i>IfcEnergyConversionDevice</i>.</p> 
    
	<blockquote>
		<font color=""#0000ff"" size=""-1"">
    	HISTORY: New entity in IFC Release 2x2.<br>
    	</font>
    </blockquote>

</EPM-HTML>"
1118;IfcFlowMovingDeviceType;"<EPM-HTML>
	<p>The element type <i>IfcFlowMovingDeviceType</i> defines a list of commonly shared property
	set definitions of a flow moving device and an optional set of product representations.
	It is used to define a flow moving device specification (i.e. the specific product
	information, that is common to all occurrences of that product type).</p> 
	 
	<blockquote>
		<font size=""-1"">
		NOTE: The product representations are defined as
		representation maps (at the level of the supertype <i>IfcTypeProduct</i>, which
		get assigned by an element occurrence instance through the
		<i>IfcShapeRepresentation.Item[1]</i> being an
		<i>IfcMappedItem</i>.
    	</font>
    </blockquote>
    
    <p>A flow moving type is used to define the common properties of a
	flow moving device that may be applied to many occurrences of that type.
A flow moving device is a device that is used to produce a pressure differential in a distribution system, 
such as a pump, fan, compressor, etc. 
	Flow moving types (or the instantiable subtypes) may be exchanged 
    without being already assigned to occurrences.</p> 
	
    <p>The occurrences of the <i>IfcFlowMovingDeviceType</i> are represented
	by instances of <i>IfcFlowMovingDevice</i>.</p> 
    
	<blockquote>
		<font color=""#0000ff"" size=""-1"">
    	HISTORY: New entity in IFC Release 2x2.<br>
    	</font>
    </blockquote>

</EPM-HTML>"
1119;IfcFlowControllerType;"<EPM-HTML>
<p>The element type <i>IfcFlowControllerType</i> defines a list of commonly shared property
	set definitions of a flow controller and an optional set of product representations.
	It is used to define a flow controller specification (i.e. the specific product
	information, that is common to all occurrences of that product type).</p> 
	 
	<blockquote>
		<font size=""-1"">
		NOTE: The product representations are defined as
		representation maps (at the level of the supertype <i>IfcTypeProduct</i>, which
		get assigned by an element occurrence instance through the
		<i>IfcShapeRepresentation.Item[1]</i> being an
		<i>IfcMappedItem</i>.
    	</font>
    </blockquote>
    
    <p>A flow controller type is used to define the common properties of a
	flow controller that may be applied to many occurrences of that type.
A flow controller is a device that regulates flow within a distribution system, such as a valve in a piping 
system, modulating damper in an air distribution system, or electrical switch in an electrical distribution 
system. Flow controller types (or the instantiable subtypes) may be exchanged 
    without being already assigned to occurrences.</p> 
	
    <p>The occurrences of the <i>IfcFlowControllerType</i> are represented
	by instances of <i>IfcFlowController</i> or its subtypes.</p> 
    
	<blockquote>
		<font color=""#0000ff"" size=""-1"">
    	HISTORY: New entity in IFC Release 2x2.<br>
    	</font>
    </blockquote>

</EPM-HTML>"
1120;IfcFlowSegmentType;"<EPM-HTML>
	<p>The element type <i>IfcFlowSegmentType</i> defines a list of commonly shared property
	set definitions of a flow segment and an optional set of product representations.
	It is used to define a flow segment specification (i.e. the specific product
	information, that is common to all occurrences of that product type).</p> 
	 
    <blockquote>
		<font size=""-1"">
		NOTE: The product representations are defined as
		representation maps (at the level of the supertype <i>IfcTypeProduct</i>, which
		get assigned by an element occurrence instance through the
		<i>IfcShapeRepresentation.Item[1]</i> being an
		<i>IfcMappedItem</i>.
    	</font>
    </blockquote>
    
    <p>A flow segment type is used to define the common properties of a
	flow segment that may be applied to many occurrences of that type.
A flow segment is a section of a distribution system, such as a duct, pipe, conduit, etc. that typically has 
only two ports. 
	Flow segment types (or the instantiable subtypes) may be exchanged 
    without being already assigned to occurrences.</p> 
	
    <p>The occurrences of the <i>IfcFlowSegmentType</i> are represented
	by instances of <i>IfcFlowSegment</i> or its subtypes.</p> 
    
	<blockquote>
		<font color=""#0000ff"" size=""-1"">
    	HISTORY: New entity in IFC Release 2x2.<br>
    	</font>
    </blockquote>


<p><b><u>Material Use Definition</u></b></p>
<p>The material of the <b>IfcDistributionFlowSegmentType</b> is defined using one of the following entities:</p>
<ul>

<li><a href=""../../ifcmaterialresource/lexical/ifcmaterialprofileset.htm"">IfcMaterialProfileSet</a> : This defines the material cross section which may be used to generate the 'Body' representation at occurrences (for parametric definitions not having representation), or for analysis purposes.</li>

<li><a href=""../../ifcmaterialresource/lexical/ifcmaterialconstituentset.htm"">IfcMaterialConstituentSet</a> : For elements containing multiple materials where profiles are not applicable, this indicates materials at named aspects.</i>
</li>

<li><a href=""../../ifcmaterialresource/lexical/ifcmaterial.htm"">IfcMaterial</a> : For elements comprised of a single material where profiles are not applicable, this indicates the material.</li>
</ul>


</EPM-HTML>"
1121;IfcFlowFittingType;"<EPM-HTML>
	<p>The element type <i>IfcFlowFittingType</i> defines a list of commonly shared property
	set definitions of a flow fitting and an optional set of product representations.
	It is used to define a flow fitting specification (i.e. the specific product
	information, that is common to all occurrences of that product type).</p> 
	 
	<blockquote>
		<font size=""-1"">
		NOTE: The product representations are defined as
		representation maps (at the level of the supertype <i>IfcTypeProduct</i>, which
		get assigned by an element occurrence instance through the
		<i>IfcShapeRepresentation.Item[1]</i> being an
		<i>IfcMappedItem</i>.
    	</font>
    </blockquote>
    
    <p>A flow fitting type is used to define the common properties of a
	flow fitting that may be applied to many occurrences of that type.
A flow fitting is a device that is used to interconnect flow segments or other fittings within a distribution 
system, such as a tee in a ducted system that branches flow into two directions, a junction box in an 
electrical distribution system, etc. 
	Flow fitting types (or the instantiable subtypes) may be exchanged 
    without being already assigned to occurrences.</p> 
	
    <p>The occurrences of the <i>IfcFlowFittingType</i> are represented
	by instances of <i>IfcFlowFitting</i> or its subtypes.</p> 
    
	<blockquote>
		<font color=""#0000ff"" size=""-1"">
    	HISTORY: New entity in IFC Release 2x2.<br>
    	</font>
    </blockquote>

</EPM-HTML>"
1122;IfcFlowStorageDeviceType;"<EPM-HTML>
<p>The element type <i>IfcFlowStorageDeviceType</i> defines a list of commonly shared property set definitions of a flow storage device and an optional set of product representations.  It is used to define a flow storage device specification (the specific product information that is common to all occurrences of that product type).</p> 
	     
<p>A flow storage device is a device used for the temporary storage of a fluid (such as a tank) or the voltage potential induced by the induced electron flow (such as a battery). Flow storage types (or the instantiable subtypes) may be exchanged without being already assigned to occurrences.</p> 
	
<p>The occurrences of the <i>IfcFlowStorageDeviceType</i> are represented by instances of <i>IfcFlowStorageDevice</i> or its subtypes.</p> 
    
<blockquote>
<font color=""#0000ff"" size=""-1"">
HISTORY: New entity in IFC Release 2x2.<br>
</font>
</blockquote>

</EPM-HTML>"
1123;IfcFlowTreatmentDeviceType;"<EPM-HTML>
<p>The element type <i>IfcFlowTreatmentDeviceType</i> defines a list of commonly shared property set definitions of a flow treatment device and an optional set of product representations. It is used to define a flow treatment device specification (the specific product information that is common to all occurrences of that product type).</p> 
	     
<p>A flow treatment device is a device used to change the physical properties of the medium, such as an air, oil 
or water filter (used to remove particulates from the fluid), or a duct silencer (used to attenuate noise).  Flow treatment types (or the instantiable subtypes) may be exchanged without being already assigned to occurrences.</p> 
	
<p>The occurrences of the <i>IfcFlowTreatmentDeviceType</i> are represented by instances of <i>IfcFlowTreatmentDevice</i> or its subtypes.</p> 
    
<blockquote>
<font color=""#0000ff"" size=""-1"">HISTORY: New entity in IFC Release 2x2.<br></font>
</blockquote>

</EPM-HTML>"
1124;IfcFlowTerminalType;"<EPM-HTML>
<p>The element type <i>IfcFlowTerminalType</i> defines a list of commonly shared property set definitions of a flow terminal and an optional set of product representations.  It is used to define a flow terminal specification (the specific product information that is common to all occurrences of that product type).</p> 
	     
<p>A flow terminal type is used to define the common properties of a flow terminal that may be applied to many occurrences of that type.  A flow terminal acts as a terminus or beginning element in a distribution system such as a ceiling register in a ducted air distribution system, a sink in a waste-water system, or a light fixture in an electrical lighting system. Flow terminal types (or the instantiable subtypes) may be exchanged without being already assigned to occurrences.</p> 
	
<p>The occurrences of the <i>IfcFlowTerminalType</i> are represented by instances of <i>IfcFlowTerminal</i> or its subtypes.</p> 
    
<blockquote>
<font color=""#0000ff"" size=""-1"">HISTORY: New entity in IFC Release 2x2.<br></font>
</blockquote>

</EPM-HTML>"
